source_file,study,tier,window,metric,verdict,n_folds,n_arms,fold_win_rate,fold_wins,pct_lift_vs_foil,pbo,dsr,observed_sr,sr0,var_trials_sr,p_one_sided,bh_cutoff,bound_by,null_state,reason,retest_trigger,folds_needed,extra_seasons,max_field_size,legacy_clause_passes,calibrated_clause_passes,extraction
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_5p_pitcher_prior_ablation.md,e7_5p_pitcher_prior_ablation,(from report header),(see report),(report-level),?,,,,,,,1.0,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_8_fv_translation.md,e7_8_fv_translation,leave-one-MLB-debut-cohort-out over `fold_cohorts`,(see report),batter/debut,DROP,4.0,36.0,,,,0.0,0.882744496438857,,,,,,DSR,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_8_fv_translation.md,e7_8_fv_translation,leave-one-MLB-debut-cohort-out over `fold_cohorts`,(see report),batter/conditional,DROP,4.0,36.0,,,,0.5,0.11165734282290174,,,,,,PBO,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_8_fv_translation.md,e7_8_fv_translation,leave-one-MLB-debut-cohort-out over `fold_cohorts`,(see report),batter/unconditional,DROP,4.0,36.0,,,,0.6666666666666666,0.7989440670821045,,,,,,PBO,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_8_fv_translation.md,e7_8_fv_translation,leave-one-MLB-debut-cohort-out over `fold_cohorts`,(see report),pitcher/debut,ADD,4.0,36.0,,,,0.0,0.9983693571330434,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_8_fv_translation.md,e7_8_fv_translation,leave-one-MLB-debut-cohort-out over `fold_cohorts`,(see report),pitcher/conditional,DROP,4.0,36.0,,,,0.16666666666666666,0.8249767289411034,,,,,,DSR,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_8_fv_translation.md,e7_8_fv_translation,leave-one-MLB-debut-cohort-out over `fold_cohorts`,(see report),pitcher/unconditional,ADD,4.0,36.0,,,,0.0,0.997985702077806,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_9_retrain_run_diff_post_lineup.md,e7_9_retrain_run_diff_post_lineup,(from report header),(see report),(report-level),INCUMBENT_STANDS,3.0,24.0,,,,0.0,0.724,,,,,,PBO UNDEFINED (<4 folds),UNDEFINED,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_9_retrain_run_diff_pre_lineup.md,e7_9_retrain_run_diff_pre_lineup,(from report header),(see report),(report-level),INCUMBENT_STANDS,3.0,24.0,,,,0.0,0.218,,,,,,PBO UNDEFINED (<4 folds),UNDEFINED,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_9_retrain_total_runs_post_lineup.md,e7_9_retrain_total_runs_post_lineup,(from report header),(see report),(report-level),INCUMBENT_STANDS,3.0,28.0,,,,0.0,0.842,,,,,,PBO UNDEFINED (<4 folds),UNDEFINED,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_9_retrain_verdict_summary.md,e7_9_retrain_verdict_summary,(from report header),(see report),(report-level),?,,,,,,0.95,0.95,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/mh2_cv_power_characterization.md,mh2_cv_power_characterization,(from report header),(see report),(report-level),?,,,,,,,0.6065,,,,,,unknown — the artifact records no fold structure,POWER_LIMITED,,,,,,,,header
